plant_number,plant_name,compound_name,molecular_weight,logP,h_bond_donors,h_bond_acceptors,tpsa,rotatable_bonds,rule_of_5_violations,drug_like_lipinski,smiles,inchikey,doi
168,Cassytha filiformis,"(12S)-7,16,17-trimethoxy-3,5-dioxa-11-azapentacyclo[10.7.1.02,6.08,20.014,19]icosa-1,6,8(20),14,16,18-hexaene",355.39,2.85,1,6,58.18,3,0,True,COC1=C(C=C2C(=C1)C[C@H]3C4=C(CCN3)C(=C5C(=C24)OCO5)OC)OC,YYPGFVKLIUMIEL-ZDUSSCGKSA-N,10.1021/NP070564H
168,Cassytha filiformis,"(12S)-7,17-dimethoxy-3,5-dioxa-11-azapentacyclo[10.7.1.0^{2,6.0^{8,20.0^{14,19]icosa-1,6,8(20),14,16,18-hexaen-16-ol",341.36,2.55,2,6,69.18,2,0,True,COC1=C(C=C2CC3C4=C(CCN3)C(=C5C(=C4C2=C1)OCO5)OC)O,FZXIOJQNDYKPCE-UHFFFAOYSA-N,10.1071/CH9660297
168,Cassytha filiformis,"(1S,9S)-4,5,13-trimethoxy-17-methyl-17-azatetracyclo[7.5.3.0¹,¹⁰.0²,⁷]heptadeca-2,4,6,10,13-pentaen-12-one",341.41,2.24,0,5,48.0,3,0,True,CN1CC[C@@]23C=C(C(=O)C=C2[C@@H]1CC4=CC(=C(C=C34)OC)OC)OC,DBPGJIUVRZHFCM-YWZLYKJASA-N,10.1021/NP070564H
168,Cassytha filiformis,"18,19-Dimethoxy-13-methyl-4,6-dioxa-13-azapentacyclo[10.7.1.02,10.03,7.016,20]icosa-1(20),2(10),3(7),8,16,18-hexaene",339.39,3.18,0,5,40.16,2,0,True,CN1CCC2=CC(=C(C3=C2C1CC4=C3C5=C(C=C4)OCO5)OC)OC,YRUKVPTUVBPCOB-UHFFFAOYSA-N,10.1002/CHIN.197332431
168,Cassytha filiformis,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",610.52,-1.69,10,16,269.43,6,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,IKGXIBQEEMLURG-MZQQJHOSSA-N,10.1021/NP070564H
168,Cassytha filiformis,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3S,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",464.38,-0.54,8,12,210.51,4,2,False,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@H]([C@@H]([C@H]([C@H](O4)CO)O)O)O)O)O,OVSQVDMCBVZWGM-SJWGPRHPSA-N,10.1021/NP070564H
168,Cassytha filiformis,"2-(3,4-dihydroxyphenyl)-ethyl-O-beta-D-glucopyranoside",316.31,-1.54,6,8,139.84,5,1,True,C1=CC(=C(C=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,PQQITYGQJLPDFC-RKQHYHRCSA-N,10.1021/NP070564H
168,Cassytha filiformis,4-O-Methylbalanophonin,370.4,3.13,1,6,74.22,7,0,True,COC1=C(C=C(C=C1)[C@H]2[C@@H](C3=C(O2)C(=CC(=C3)/C=C/C=O)OC)CO)OC,AXBCRVXFVXYBFX-CGJGEUGISA-N,10.1002/JCCS.200400034
168,Cassytha filiformis,"5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",624.55,-1.38,9,16,258.43,7,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O,UIDGLYUNOUKLBM-NFEFJBEYSA-N,10.1021/NP070564H
168,Cassytha filiformis,Biorobin,594.52,-1.39,9,15,249.2,6,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,RTATXGUCZHCSNG-KYGWAIEOSA-N,10.1021/NP070564H
168,Cassytha filiformis,Cassamedine,349.3,2.91,0,7,76.11,1,0,True,COC1=C2C(=C3C4=CC5=C(C=C4C(=O)C6=NC=CC1=C36)OCO5)OCO2,DQFLZSJFIQYSGC-UHFFFAOYSA-N,10.1021/JO01270A059
168,Cassytha filiformis,Cassameridine,319.27,2.9,0,6,66.88,0,0,True,C1OC2=C(O1)C=C3C(=C2)C4=C5C(=CC6=C4OCO6)C=CN=C5C3=O,ANNPRBPTCAXMQI-UHFFFAOYSA-N,10.1016/S0031-9422(97)00208-2
168,Cassytha filiformis,Cassyformin,372.37,2.54,3,7,105.45,6,0,True,COC1=CC(=CC2=C1O[C@H]([C@@H]2CO)C3=CC(=C(C(=C3)OC)O)O)/C=C/C=O,USSBRSIZHILPBL-MXFOGMGMSA-N,10.1002/JCCS.200400034
168,Cassytha filiformis,Cassythic acid,369.37,2.54,2,6,86.25,3,0,True,COC1=C(C2=C(C[C@H]3C4=C(CCN3)C(=C5C(=C42)OCO5)OC)C=C1)C(=O)O,NUPZSCVEOLWYJE-NSHDSACASA-N,10.1021/NP070564H
168,Cassytha filiformis,Cathaformine,399.4,3.03,1,7,86.69,2,0,True,COC1=C(C=C2C[C@H]3C4=C(CCN3C(=O)OC)C(=C5C(=C4C2=C1)OCO5)OC)O,KVWMKVVFUVBYJR-ZDUSSCGKSA-N,10.1002/(SICI)1099-1573(1998)12:1+<S39::AID-PTR244>3.0.CO;2-O
168,Cassytha filiformis,Filiformine,351.31,2.9,1,7,87.11,2,0,True,COC1=C(C=C2C(=C1)C(=O)C3=NC=CC4=C3C2=C5C(=C4OC)OCO5)O,WGGQEHHBHHHIFF-UHFFFAOYSA-N,10.1021/NP970348G
168,Cassytha filiformis,Launobine,311.34,2.54,2,5,59.95,1,0,True,COC1=C(C2=C(C[C@H]3C4=C2C5=C(C=C4CCN3)OCO5)C=C1)O,JIFBCUOVFPCZEW-NSHDSACASA-N,10.1021/JO01270A059
168,Cassytha filiformis,Lysicamine,291.31,3.46,0,4,48.42,2,0,True,COC1=C(C2=C3C(=C1)C=CN=C3C(=O)C4=CC=CC=C42)OC,DPBMWJXWUINLQT-UHFFFAOYSA-N,10.1016/S0031-9422(97)00208-2
168,Cassytha filiformis,Neolitsine,323.35,2.9,0,5,40.16,0,0,True,CN1CCC2=CC3=C(C4=C2[C@@H]1CC5=CC6=C(C=C54)OCO6)OCO3,GKEOKAJRKHTDOS-ZDUSSCGKSA-N,10.1021/NP070564H
168,Cassytha filiformis,Ocoteine,369.42,3.19,0,6,49.39,3,0,True,CN1CCC2=C3[C@@H]1CC4=CC(=C(C=C4C3=C5C(=C2OC)OCO5)OC)OC,XEZKWYLHAOYOCL-AWEZNQCLSA-N,10.1002/(SICI)1099-1573(1998)12:1+<S39::AID-PTR244>3.0.CO;2-O
168,Cassytha filiformis,Thalicminine,365.34,3.2,0,7,76.11,3,0,True,COC1=C(C=C2C(=C1)C3=C4C(=C(C5=C3C(=NC=C5)C2=O)OC)OCO4)OC,GOQUMRHFJDDYAU-UHFFFAOYSA-N,10.1021/NP970348G
168,Cassytha filiformis,Yangambin,446.5,3.81,0,8,73.84,8,0,True,COC1=CC(=CC(=C1OC)OC)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C(=C4)OC)OC)OC,HRLFUIXSXUASEX-RZTYQLBFSA-N,10.1021/NP970348G
168,Cassytha filiformis,isorhamnetin,316.26,2.29,4,7,120.36,2,0,True,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,IZQSVPBOUDKVDZ-UHFFFAOYSA-N,10.1021/NP070564H
168,Cassytha filiformis,isorhamnetin 3-O-glucoside,478.41,-0.24,7,12,199.51,5,2,False,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,CQLRUIIRRZYHHS-LFXZADKFSA-N,10.1021/NP070564H
168,Cassytha filiformis,isovanillin,152.15,1.21,1,3,46.53,2,0,True,COC1=C(C=C(C=C1)C=O)O,JVTZFYYHCGSXJV-UHFFFAOYSA-N,10.1021/NP970348G
168,Cassytha filiformis,verbascoside,624.59,-1.02,9,15,245.29,10,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,FBSKJMQYURKNSU-ZLSOWSIRSA-N,10.1021/NP070564H
169,Grevillea pyramidalis or Grevillea pyramidalis Leucadendron,"5-(pentadec-10-en-1-yl)benzene-1,3-diol",318.5,6.51,2,2,40.46,13,1,True,CCCCC=CCCCCCCCCCC1=CC(=CC(=C1)O)O,BGXAZEDJUHQDEM-UHFFFAOYSA-N,10.1071/CH9620858
174,Planchonia careya or Planchonia rupestris,Q104909855,787.04,5.55,5,11,172.21,8,3,False,C/C=C(\C)/C(=O)O[C@H]1[C@@H](C(C[C@@H]2[C@]1([C@@H](C[C@@]3(C2=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)C)O)CO[C@H]6[C@H]([C@H]([C@H](O6)CO)O)O)(C)C)OC(=O)/C(=C/C)/C,ADWNZQSKPRAHTJ-GTYDKLBASA-N,10.1071/CH9771311
174,Planchonia careya or Planchonia rupestris,Q105189158,771.04,6.58,4,10,151.98,8,2,False,C/C=C(\C)/C(=O)O[C@H]1[C@@H](C(C[C@@H]2[C@]1(CC[C@@]3(C2=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)C)CO[C@@H]6[C@H]([C@H]([C@H](O6)CO)O)O)(C)C)OC(=O)/C(=C/C)/C,OBTMNFZFNXQANA-PSRVQCNGSA-N,10.1071/CH9771311
174,Planchonia careya or Planchonia rupestris,Q105191185,829.08,6.12,4,12,178.28,9,3,False,C/C=C(\C)/C(=O)O[C@H]1[C@@H](C(C[C@@H]2[C@]1([C@@H](C[C@@]3(C2=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)C)OC(=O)C)CO[C@H]6[C@H]([C@H]([C@H](O6)CO)O)O)(C)C)OC(=O)/C(=C/C)/C,OFKUJHJJCQCWLX-UWVXJICLSA-N,10.1071/CH9771311
174,Planchonia careya or Planchonia rupestris,"(1R,3S,4aR,6aR,6aR,6bR,8aR,14aS,14bR)-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,6a,7,8,9,10,13,14,14a-tetradecahydropicene-1,3-diol",442.73,7.14,2,2,40.46,0,1,True,C[C@@]12CC[C@@]3([C@H](C1=CC(CC2)(C)C)CC[C@H]4[C@]3(CC[C@H]5[C@@]4([C@@H](C[C@@H](C5(C)C)O)O)C)C)C,KDVPRLJVCKYSQH-GKPLHWAVSA-N,10.1071/CH9791621
174,Planchonia careya or Planchonia rupestris,"(1S,3aR,5aR,5bR,7aR,11aR,11bR,13aR,13bR)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-2,3,4,5,6,7,7a,10,11,11b,12,13,13a,13b-tetradecahydro-1H-cyclopenta[a]chrysen-9-one",424.71,8.23,0,1,17.07,1,1,True,CC(=C)[C@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)C)C,GRBHNQFQFHLCHO-NGVMWHTRSA-N,10.1071/CH9791621
174,Planchonia careya or Planchonia rupestris,"(3R,4R,4aR,5R,6aR,6aS,6bR,8aR,10S,12aR,14bS)-4a-[[(2R,3S,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-3,4,5,10-tetrol",622.84,2.52,7,9,160.07,4,2,False,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(C[C@H]([C@@]5([C@H]4CC([C@H]([C@@H]5O)O)(C)C)CO[C@H]6[C@H]([C@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O,OCTCQOBNUIMMMN-MGUQSTJXSA-N,10.1071/CH9771311
174,Planchonia careya or Planchonia rupestris,"(3R,4R,4aR,6aR,6aS,6bR,8aR,10S,12aR,14bS)-4a-(hydroxymethyl)-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-3,4,10-triol",474.73,5.08,4,4,80.92,1,1,True,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC([C@H]([C@@H]5O)O)(C)C)CO)C)C)(C)C)O,BIYKZVKORGTONM-GSNFRQHWSA-N,10.1071/CH9771311
174,Planchonia careya or Planchonia rupestris,"(3R,4R,4aR,6aR,6aS,6bR,8aR,10S,12aR,14bS)-4a-[[(2R,3S,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-3,4,10-triol",606.84,3.55,6,8,139.84,4,2,False,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC([C@H]([C@@H]5O)O)(C)C)CO[C@H]6[C@H]([C@H]([C@H](O6)CO)O)O)C)C)(C)C)O,QLIJQZRMKOBZFH-ACQLFJAGSA-N,10.1071/CH9771311
174,Planchonia careya or Planchonia rupestris,"(3S,8S,9S,10R,13R,14S,17R)-17-[(E,2S,5S)-5-Ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",412.7,7.8,1,1,20.23,5,1,True,CC[C@H](/C=C/[C@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,HCXVJBMSMIARIN-BGDBIVFESA-N,10.1071/CH9791621
174,Planchonia careya or Planchonia rupestris,"(4aR,6aR,6bS,8R,8aR,9R,10R,12aS,14aR,14bR)-8,9,10-trihydroxy-8a-(hydroxymethyl)-4,4,6a,6b,11,11,14b-heptamethyl-2,4a,5,6,7,8,9,10,12,12a,14,14a-dodecahydro-1H-picen-3-one",488.71,4.26,4,5,97.99,1,0,True,C[C@]12CCC(=O)C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(C[C@H]([C@@]5([C@H]4CC([C@H]([C@@H]5O)O)(C)C)CO)O)C)C)(C)C,GXFKYAQDKJGESG-XZVLIDTCSA-N,10.1071/CH9771311
174,Planchonia careya or Planchonia rupestris,theasapogenol b,490.73,4.05,5,5,101.15,1,0,True,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(C[C@H]([C@@]5([C@H]4CC([C@H]([C@@H]5O)O)(C)C)CO)O)C)C)(C)C)O,AYDKOFQQBHRXEW-AAUPIIFFSA-N,10.1071/CH9771311
175,Scaevola spinescens,(+)-marmesin,246.26,1.87,1,4,59.67,1,0,True,CC(C)([C@@H]1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)O,FWYSBEAFFPBAQU-LBPRGKRZSA-N,10.1055/S-2006-957961
175,Scaevola spinescens,Acetyl taraxerol,468.77,8.74,0,2,26.3,1,1,True,CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@@H]5CC(CC[C@@]5(CC=C4[C@@]3(CC[C@H]2C1(C)C)C)C)(C)C)C)C,YWJGYBXHXATAQY-BOTWUFHUSA-N,10.1055/S-2006-957961
175,Scaevola spinescens,D-Friedoolean-14-en-3-one,424.71,8.38,0,1,17.07,0,1,True,C[C@]12CCC(C[C@@H]1[C@@]3(CC[C@@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@]4(C3=CC2)C)(C)C)C)C)(C)C,DBCAVZSSFGIHQZ-KGSLAXPJSA-N,10.1055/S-2006-957961
175,Scaevola spinescens,myricadiol,442.73,7.14,2,2,40.46,1,1,True,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC[C@@]4(C3=CC[C@@]5([C@H]4CC(CC5)(C)C)CO)C)C)(C)C)O,RJAKLUPHSBOQNU-GCHNNGBASA-N,10.1055/S-2006-957961
175,Scaevola spinescens,taraxerol,426.73,8.17,1,1,20.23,0,1,True,C[C@]12CCC(C[C@H]1[C@@]3(CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4(C3=CC2)C)(C)C)O)C)C)(C)C,GGGUGZHBAOMSFJ-GADYQYKKSA-N,10.1055/S-2006-957961
175,Scaevola spinescens,xanthyletin,228.25,2.98,0,3,39.44,0,0,True,CC1(C=CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)C,QOTBQNVNUBKJMS-UHFFFAOYSA-N,10.1055/S-2006-957961
177,Excoecaria agallocha,Q105143249,720.94,6.88,4,8,176.89,12,2,False,C[C@]1(CC[C@@H]2[C@@](O1)(CC[C@@H]([C@@]2(C)CC(=O)O)C(C)(C)C(=O)OC[C@H]([C@]3(CC[C@@H]4[C@@](O3)(CC[C@@H]([C@@]4(C)CC(=O)O)C(C)(C)C(=O)O)C)C)O)C)C=C,KMXLRHXOEPGTOP-WTYOBFIMSA-N,10.1021/NP020321J
177,Excoecaria agallocha,(+)-15-Beyeren-3-one,286.46,5.15,0,1,17.07,0,1,True,C[C@]12CC[C@H]3[C@@]4(CCC(=O)C([C@H]4CC[C@@]3(C1)C=C2)(C)C)C,XRTFKEQRSMHTMN-DGWIIEBVSA-N,10.1021/NP990366T
177,Excoecaria agallocha,(+)-Catechin 3-glucoside,452.41,-0.63,8,11,189.53,4,2,False,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,YOVYWMDLYSJYPO-ABFXUVFHSA-N,10.1016/J.BMCL.2011.11.109
177,Excoecaria agallocha,(+)-catechin,290.27,1.55,5,6,110.38,1,0,True,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,PFTAWBLQPZVEMU-DZGCQCFKSA-N,10.1016/J.BMCL.2011.11.109
177,Excoecaria agallocha,(+)-gallocatechin,306.27,1.25,6,7,130.61,1,1,True,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,XMOCLSLCDHWDHP-SWLSCSKDSA-N,10.1016/J.BMCL.2011.11.109
177,Excoecaria agallocha,"(13R)-epi-8,13-epoxylabd-14-ene",290.49,5.74,0,1,9.23,1,1,True,C[C@@]1(CC[C@H]2[C@@]3(CCCC([C@H]3CC[C@@]2(O1)C)(C)C)C)C=C,IGGWKHQYMAJOHK-QVHQYWGISA-N,10.1248/CPB.44.229
177,Excoecaria agallocha,"(1R,2S,4S,5S,8S,9S)-4,8-dimethyl-4-(4-methylpent-3-enyl)tricyclo[6.3.1.02,5]dodecane-1,9-diol",306.49,4.45,2,2,40.46,3,0,True,CC(=CCC[C@]1(C[C@H]2[C@@H]1CC[C@]3(C[C@@]2(CC[C@@H]3O)O)C)C)C,YDTOFWJXBWKIKO-RPZLJYRGSA-N,10.1016/J.PHYTOCHEM.2007.05.015
177,Excoecaria agallocha,"(1R,3aR,5aR,5bR,7aR,9R,11aR,11bR,13aR,13bS)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-ol",426.73,8.02,1,1,20.23,1,1,True,CC(=C)[C@@H]1CC[C@]2([C@@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,MQYXUWHLBZFQQO-UFTNYXLDSA-N,10.1248/CPB.54.920
177,Excoecaria agallocha,"(1R,4S,10S,11R,13S,14S)-14-hydroxy-5,5,10,14-tetramethyl-6-oxatetracyclo[11.2.2.01,11.04,10]heptadecan-7-one",320.47,4.08,1,3,46.53,0,0,True,C[C@@]12CCC(=O)OC([C@H]1CC[C@]34[C@H]2C[C@H](CC3)[C@@](C4)(C)O)(C)C,BRAOSVPITSNBCN-NJQZYEBPSA-N,10.3390/MOLECULES14010414
177,Excoecaria agallocha,"(1R,4S,6R,9S,10S,13S)-5,5,9,13-tetramethyltetracyclo[11.2.1.01,10.04,9]hexadec-14-en-6-ol",288.48,4.95,1,1,20.23,0,0,True,C[C@]12CC[C@H]3[C@@]4(CC[C@H](C([C@H]4CC[C@@]3(C1)C=C2)(C)C)O)C,XGDSLUTYSLVPEK-UXESJPJBSA-N,10.1021/NP990366T
177,Excoecaria agallocha,"(1S,2R,4R,5R,8R,9R)-4-[(3R)-3,4-dihydroxy-4-methylpentyl]-4,8-dimethyltricyclo[6.3.1.02,5]dodecane-1,9-diol",340.5,2.62,4,4,80.92,4,0,True,C[C@@]12CC[C@@H]3[C@@H](C[C@@]3(C)CC[C@H](C(C)(C)O)O)[C@@](C1)(CC[C@H]2O)O,BOAYJHNBWWHEFY-NCLNHVEOSA-N,10.1016/J.PHYTOCHEM.2007.05.015
177,Excoecaria agallocha,"(1S,2R,4R,5R,8R,9R)-4-[(3R)-3-hydroxy-4-methylpent-4-enyl]-4,8-dimethyltricyclo[6.3.1.02,5]dodecane-1,9-diol",322.49,3.42,3,3,60.69,4,0,True,CC(=C)[C@@H](CC[C@@]1(C[C@@H]2[C@H]1CC[C@@]3(C[C@]2(CC[C@H]3O)O)C)C)O,ZAAFDYBTFOHBOD-BVMALAMASA-N,10.1016/J.PHYTOCHEM.2007.05.015
177,Excoecaria agallocha,"(1S,2R,4bR,7S,8aS)-2-[(1S)-1,2-dihydroxyethyl]-1,7-dihydroxy-2,4b,8,8-tetramethyl-1,3,5,6,7,8a,9,10-octahydrophenanthren-4-one",352.47,1.57,4,5,97.99,2,0,True,C[C@@]12CC[C@@H](C([C@H]1CCC3=C2C(=O)C[C@@]([C@H]3O)(C)[C@@H](CO)O)(C)C)O,VWPFQVSGRWAREJ-NRCWBNPGSA-N,10.1002/HLCA.200490253
177,Excoecaria agallocha,"(1S,2R,5R,6R,8S,9R,12R,14S)-5,13,13-trimethyl-7,15-dioxahexacyclo[12.2.2.15,9.01,12.02,9.06,8]nonadecan-14-ol",318.46,3.5,1,3,41.99,0,0,True,C[C@@]12CC[C@H]3[C@](C1)(CC[C@@H]4[C@]35CC[C@@](C4(C)C)(OC5)O)[C@H]6[C@@H]2O6,GUFDSAGOSLFDBB-OIHMJVCWSA-N,10.1021/NP010262U
177,Excoecaria agallocha,"(1S,4R,6R,9R,10R,13R)-6-hydroxy-5,5,9,13-tetramethyltetracyclo[11.2.1.01,10.04,9]hexadec-14-ene-7,12-dione",316.44,3.3,1,3,54.37,0,0,True,C[C@]12CC(=O)[C@@H](C([C@@H]1CC[C@]34[C@@H]2CC(=O)[C@](C3)(C=C4)C)(C)C)O,KVDLINJXYLXARR-NXHHYCIDSA-N,10.1016/J.PHYTOCHEM.2010.08.011
177,Excoecaria agallocha,"(1S,4S,6R,9R,10S,13S,14S,16R)-5,5,9,13-tetramethyl-15-oxapentacyclo[11.3.1.01,10.04,9.014,16]heptadecan-6-ol",304.47,4.16,1,2,32.76,0,0,True,C[C@]12CC[C@H]3[C@@]4(CC[C@H](C([C@H]4CC[C@@]3(C1)[C@@H]5[C@H]2O5)(C)C)O)C,OQIQMSZDEJJUGB-CGXPQHGTSA-N,10.1016/J.PHYTOCHEM.2003.09.001
177,Excoecaria agallocha,"(1S,4S,6S,9S,10R,13R)-6-hydroxy-5,5,9-trimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecan-7-one",302.46,4.13,1,2,37.3,0,0,True,C[C@@]12CC(=O)[C@H](C([C@H]1CC[C@]34[C@H]2CC[C@H](C3)C(=C)C4)(C)C)O,RSQQQISKAKDLSC-DRWSJJBTSA-N,10.1021/NP990366T
177,Excoecaria agallocha,"(1S,4aS,6aS,8R,10aS,10bR)-8-ethenyl-4,4,6a,8,10b-pentamethyl-3-oxo-4a,5,6,9,10,10a-hexahydro-1H-pyrano[3,4-f]chromene-1-carboxylic acid",350.46,3.57,1,4,72.83,2,0,True,C[C@@]1(CC[C@@H]2[C@@](O1)(CC[C@H]3[C@]2([C@H](OC(=O)C3(C)C)C(=O)O)C)C)C=C,AXISNOZIHFPVOE-KPYLCJNJSA-N,10.1248/CPB.46.1393
177,Excoecaria agallocha,"(2R,3R)-3-(alpha-L-Rhamnopyranosyloxy)-5,7,3',5'-tetrahydroxyflavanone",450.4,0.04,7,11,186.37,3,2,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=CC(=C4)O)O)O)O)O,HBHVCPGEAYWNOG-MPRHSVQHSA-N,10.1248/CPB.51.1142
177,Excoecaria agallocha,"(2R,3R,4S,5S,6R)-2-[(4-hydroxy-3,5-dimethoxyphenyl)methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",346.33,-1.27,5,9,138.07,6,0,True,COC1=CC(=CC(=C1O)OC)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,VZSGMNVXQXYFPI-TVKJYDDYSA-N,10.1016/J.BMCL.2011.11.109
177,Excoecaria agallocha,"(2S,3R,4R,5R,6S)-2-{[(2R,3S)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-1-benzopyran-3-yl]oxy}-6-methyloxane-3,4,5-triol",436.41,0.4,7,10,169.3,3,1,True,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC3=C(C=C(C=C3O[C@@H]2C4=CC(=C(C=C4)O)O)O)O)O)O)O,KYLFHITXPCWYAL-HLBABLIESA-N,10.1016/J.BMCL.2011.11.109
177,Excoecaria agallocha,"(2S,3S)-5-[(4aS,6S,8aR)-6-hydroxy-2,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydronaphthalen-1-yl]-1-chloro-3-methylpentane-2,3-diol",358.95,4.03,3,3,60.69,5,0,True,CC1=C([C@@]2(CC[C@@H](C([C@H]2CC1)(C)C)O)C)CC[C@@](C)([C@@H](CCl)O)O,RTCKDHVITUSVDJ-YSDSKTICSA-N,10.1016/S0031-9422(00)00251-X
